Nc1nc2c(ncn2C2CC(CO)C2CO)c(=O)[nH]1,-1.1364
CC12CCC3=C(CCc4cc(O)ccc43)C1CCC2=O,3.8712
CNC(=O)c1ccc(Cl)c(S(=O)(=O)NC)c1,0.6077
NC(=O)c1cc(Br)cc(Br)c1O,2.0161
O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,2.8819
CCCN(CCC)S(=O)(=O)c1ccc(C)cc1,2.8057
O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,2.6722
CCc1ccccc1-n1c(C)nc2ccccc2c1=O,3.2565
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,4.204
CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,3.1772
Cc1c(O)c(C)c2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,3.1267
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,3.2929
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,-1.9709
COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O,3.361
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,3.3475
CCOc1ccc(-n2c(C)nc3ccccc3c2=O)cc1,3.0928
Cc1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1,3.3475
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,0.3623
Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,2.9232
Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1,1.6067
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,2.5099
Nc1ncnc2c1ncn2C1C=C(CO)C(O)C1O,-1.3963
O=C(c1ccccc1Nc1ccncc1)N1CCCCC1,3.4513
CC1=NC(=O)C(C#N)=CC1=C1C=CN2C=CNC2=C1,1.4792
CC(=O)Nc1ccc(OC(=O)c2cccs2)cc1,2.9257
Nc1nc2c(ncn2CCC(CO)CO)c(=O)[nH]1,-1.3073
OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,0.7005
CCN(CC)C(=O)c1ccccc1C(=O)N(CC)CC,2.6506
COc1ccc(C2Cc3cccc(O)c3C(=O)O2)cc1O,2.5606
C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.1572
Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,2.123
CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2,2.0009
Cc1c(NC(=O)c2ccccc2O)c(=O)n(-c2ccccc2)n1C,2.4423
CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,0.6462
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,1.168
Nc1ccc(S(=O)(=O)Nc2cnccn2)cc1,0.8596
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,1.6154
NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,0.264
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,3.7366
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,1.6814
CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,2.4048
Cc1nn(C)c2c1C(c1cccc(Cl)c1)=NCCN2,2.6448
NS(=O)(=O)c1cc(C(=O)c2ccc(O)cc2)cs1,1.3321
COC1C(O)C(CO)OC1n1cnc2c(N)ncnc21,-1.3259
N#Cc1ccc(Nc2ncnc3c2CCC3O)cc1,2.0715
CN(C)c1ncnc2c1ncn2Cc1ccccc1,1.9406
CCOC(=O)n1nc(N)c2c1CN(C(=O)OC(C)(C)C)C2,1.7206
O=C1c2cccnc2CN1Cc1c(F)cccc1F,2.5158
COc1ccc(CN2Cc3ncccc3C2=O)cc1,2.2462
O=C1c2cccnc2CN1Cc1ccc(Cl)cc1,2.891
O=C1c2cccnc2CN1Cc1cccc(Cl)c1,2.891
O=C1c2cccnc2CN1Cc1ccccc1C(F)(F)F,3.2564
CCOc1ccnc(N2CCN(C(=O)c3sccc3C#N)CC2)n1,1.7709
CCc1nc(C#N)c(N2CCc3ccccc3CC2)nc1C,2.8243
COc1cccc(-c2csc(-c3cccnc3)n2)c1,3.8807
CC1(O)C(O)C(CO)OC1n1ccc2c(N)ncnc21,-0.9849
CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,2.4795
CSc1nc2ccccc2n1Cc1ccccn1,3.2015
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,-1.1934
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,3.2488
CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1,3.3312
Cn1c(=O)c2c(ncn2CC(=O)N2CCOCC2)n(C)c1=O,-1.7075
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,2.4747
Nc1nc2c(ncn2C2OC(CO)C(O)C2F)c(=O)[nH]1,-1.7095
CNC(=O)OCc1nc(SC)n(C)c1COC(=O)NC,0.854
O=C(NCCc1c[nH]c2ccccc12)c1cccnc1,2.5354
CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21,3.1575
O=C1CCCN1S(=O)(=O)c1ccc(Cl)cc1,1.6511
O=C(c1cccnc1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,3.0628
CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,1.9671
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,1.0923
CSc1c(CCC(C)O)c(O)c(C)c(O)c1C(C)=O,2.6441
COc1cnc2c3c(nccc13)C(=O)c1ccccc1-2,2.8498
Cc1cccc(C)c1NC(=O)c1ccc(S(C)(=O)=O)cc1,2.9592
Cc1nc(Cn2cnc3c2c(=O)[nH]c(=O)n3C)no1,-0.837
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,2.6422
O=c1c2ccccc2nc(C(F)(F)F)n1-c1ccccc1,3.4045
COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1,1.1191
Cc1cc(=O)c(N)nn1-c1cccc(C(F)(F)F)c1,2.1419
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,2.6512
O=C(CN1CCCC1=O)Nc1ccc(Cl)cc1,1.9009
O=C(c1ccccc1)c1ccc2[nH]c(=O)sc2c1,2.8206
Nc1ccc(-c2cc(=O)c3cc(O)ccc3o2)cc1,2.7478
CC1(C)Oc2cc(C#N)sc2C(N2CCCC2=O)C1O,1.8152
O=C1CC(c2ccccc2)Oc2cc(O)cc(O)c21,2.8043
Cc1oc2nc3c(c(NC(=O)CN4CCCC4=O)c2c1C)CCCC3,2.8843
CCOC(=O)C1CN(Cc2ccccc2)C(=O)C1=O,0.7772
O=C(Nc1ccccc1)c1c(O)n(-c2ccccc2)c2ncccc12,3.9834
O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,2.4173
COc1ccc(C2CNC(=O)NC2)cc1OC1CC2CCC1C2,2.659
Cc1ccc(S(=O)(=O)N2CCCC2C(=O)N2CCCC2)cc1,1.7705
O=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,2.4576
O=C(NC1CCCCNC1=O)c1cccc(C(F)(F)F)c1,2.1039
Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21,3.2173
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,3.9637
Cc1ccc2c(c1)c1nnc(-n3ccnc3)nc1n2C,2.0106
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,2.0115
O=c1c2ccccc2c(-c2cccnc2)nn1CCn1ccnc1,2.3552
CCn1nc(-c2cccnc2)c2ccccc2c1=O,2.4784
N#Cc1ccc(C(C(O)Cc2ccc(F)cc2)n2cncn2)cc1,2.4819
Cc1ccc(NC(=O)Nc2cccnc2)cc1Cl,3.6874
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,2.5589
CC(=O)Oc1ccccc1C(=O)Oc1c(C)occc1=O,2.0927
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,2.6408
CCOc1cc(CNc2cn[nH]c(=O)c2Cl)ccc1OC,2.4427
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.1538
COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,-1.9714
Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,-1.2886
CC(=O)Nc1ccccc1-c1nc2ccccc2s1,3.9217
Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,3.4842
Cn1c2ccccc2c2cc(C(=O)N3CCOCC3)sc21,2.8654
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,2.9644
Nc1ccc(-c2cc(=O)c3c(N)cccc3o2)cc1,2.6244
COc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1OC,2.8453
O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1,2.0107
c1ccc2c(c1)CCCC2Nc1ncnc2[nH]cnc12,2.8424
CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,2.5676
O=c1onc2n1-c1cc(Br)ccc1OC2,1.4804
CC(=O)OC1Cc2ccccc2N(C(N)=O)c2ccccc21,3.0637
COc1cc(N)nc2[nH]c(-c3ccc(F)cc3)c(-c3ccncc3)c12,4.0218
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,2.5577
CSc1cc(-c2ccc(Br)cc2)oc(=O)c1C#N,3.6629
COc1ccnc(N2CCN(C(=O)c3cccs3)CC2)n1,1.5091
COCC(NC(C)=O)C(=O)NCc1ccccc1,0.4539
Cc1c(O)c(C)c2sc(NCc3cccnc3)nc2c1C,3.9343
Cc1cc(O)c(C)c2sc(NCc3cccnc3)nc12,3.6258
COc1cc(Br)c2c(c1OC)C(=O)CC2,2.5952
COc1cc2ncc(-c3ccccc3)nc2cc1OC,3.314
O=C1c2ccccc2C2(c3ccccc3)OCCN12,2.3737
COc1ccc2[nH]cc(CCNC(=O)C3CC3)c2c1,2.2452
COc1ccc(CC(=O)c2c(O)cc(O)cc2O)cc1,2.2374
O=C(Nc1ccc(-c2cc[nH]n2)cc1)c1ccccc1,3.329
O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,4.5994
CC(=O)N1CCN(C(=O)Nc2ccc(F)cc2)CC1,1.5217
O=C(NCC1CCCO1)c1c[nH]c2ccccc2c1=O,1.4369
COC(=O)C1c2c(oc3cc(CO)cc(O)c3c2=O)C=CC1O,0.6352
CCSc1nc(-c2ccc(OC)c(OC)c2)cc2nccn12,3.5255
COc1ccccc1C(=O)Nc1ccnc2[nH]ncc12,2.2188
COc1ccc2c(c1)S(=O)(=O)N=C(NC(C)C)N2,1.1634
Oc1ccc(-c2nc3cc(O)cc(Br)c3o2)cc1,3.6685
O=C(NC1Cc2ccccc2C1)c1ccc(F)cc1,2.7229
c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,4.2007
CCCC(=O)Nc1n[nH]c2cnc(-c3ccccc3)cc12,3.3635
COC1=CC(=O)OC1C(O)c1ccccc1Cl,1.8291
COc1c(C)cnc(CSc2nnnn2C)c1C,1.5228
COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,3.0962
O=c1[nH]c(=O)n(C2COC(CO)O2)cc1Br,-0.8371
COc1ccc(Cc2cnc(N)nc2N)c(OC)c1,1.249
CC(=O)c1ccc(N2CCN(C(=O)c3cccnc3)CC2)cc1,2.2466
Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,-1.6575
COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2,1.9751
COc1ccc2c(c1)C(=O)C(Cc1cccnc1)CO2,2.5242
CC(c1ccncn1)C(O)(Cn1cncn1)c1ccc(F)cc1F,2.0378
COc1c(C(C)=O)c(O)c(SC)c2occc12,3.0715
Cc1cc(C(=O)Nc2c(C)cccc2C)ccc1N,3.4464
Cn1c(=O)oc2ccc(C(=O)c3ccccc3)cc21,2.3625
OCC(Cc1ccccc1)Nc1ncnc2[nH]cnc12,1.3684
Cc1cc(N2CCN(S(C)(=O)=O)CC2)ncn1,-0.1334
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,2.0098
Cc1cc(=O)c(N)nn1-c1cc(C(F)(F)F)ccc1Cl,2.7953
O=C(CN1CCCC1=O)N1CCN(c2cccc(Cl)c2)CC1,1.611
Cc1cccnc1-n1c(C)nc2ccccc2c1=O,2.3975
CC1(C)Oc2cc(C(N)=O)sc2C(N2CCCC2=O)C1O,1.0424
O=C(CCc1ccc(O)cc1)c1ccc(O)cc1O,2.6189
Cn1c(O)c(C(=O)Nc2ccccc2)c2cccnc21,2.5312
CC(C)(C)n1c(O)c(C(=O)Nc2ccccc2)c2cccnc21,3.7492
COc1ccc(C(=O)NC2CCCCNC2=O)cc1,1.0937
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,3.5884
CCC(=O)c1cc2n(c(=O)c1C)Cc1cc3ccccc3nc1-2,3.3263
CCC(O)c1cc2n(c(=O)c1C)Cc1cc3ccccc3nc1-2,3.177
CC(=O)Nc1ccc(S(=O)(=O)NCC2CCCO2)cc1,1.1023
Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)sn1,3.5872
Cn1ccc2cc(NC(=O)Nc3cncnc3)ccc21,2.6123
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.3415
CNC(=O)c1cccc(NC(=O)Cc2cccc3ccccc23)c1,3.3806
COc1ccnc(N2CCN(C(=O)c3ccco3)CC2)n1,1.0406
COc1ccnc(N2CCN(C(=O)c3ccccc3)CC2)n1,1.4476
COc1ccnc(N2CCN(C(=O)c3ccccn3)CC2)n1,0.8426
NC(=O)c1ccccc1NC(=O)Nc1ccc(Cl)c(Cl)c1,3.7363
Cc1ccc(NS(=O)(=O)c2ccc(F)cc2)cn1,2.3299
O=C(Nc1ccccc1)Nc1ccc2ncccc2c1,3.8788
O=C(Nc1cccnc1)Nc1cccc(C(F)(F)F)c1,3.7444
O=C(Nc1cccnc1)c1cc(=O)c2ccccc2o1,2.4403
CC(Oc1ccc(Cl)cc1)c1ccnc2ncnn12,2.9177
O=C(Cc1ccccc1)NCCc1c[nH]c2ccccc12,3.0693
COc1ccc(C2(C#N)CCC(=O)CC2)cc1OC1CCCC1,3.9211
COCC(=O)Nc1ccccc1-c1nc2ccccc2[nH]1,2.8148
CC(=O)Nc1ccccc1-c1nc2ccccc2o1,3.4532
CCOC(=O)c1c(O)c2cccnc2n(Cc2ccccc2)c1=O,2.3271
NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,2.1483
COc1ccc(S(=O)(=O)NC2CCc3ccccc32)cc1OC,2.6696
COc1ccc(S(=O)(=O)NC2CCCc3ccccc32)cc1OC,3.0597
COc1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1OC,2.4508
CN(c1ccccc1)c1nc(N2CCOCC2)nc(-n2ccnc2)n1,1.6618
O=C1N=C(N2CCCCC2)CN1c1ccc(Cl)cc1,3.1644
O=C(c1ccccn1)N1CCN(C(=O)c2ccccn2)CC1,1.0748
COc1ccccc1CNC(=O)c1ccc2cnccc2n1,2.5684
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1F,-1.0028
O=C(C1c2ccccc2Oc2ccccc21)N1CCOCC1,2.783
CN(C)S(=O)(=O)N1CCN(c2ncccn2)CC1,-0.595
Cc1sc2[nH]c(=O)n(C3CCCCC3)c(=O)c2c1C,2.8733
CNc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(NC)n1,0.3649
COc1ccc2cc(-c3cccc(N)c3)cc(CCNC(C)=O)c2c1,3.7762
Cc1ccc(OCc2nn3c(=O)c(C)nnc3s2)cc1,1.7418
Cc1nnc2sc(COc3ccc(Cl)cc3)nn2c1=O,2.0868
Clc1ccc(-c2c[nH]nc2N2CCOCC2)cc1,2.5667
COc1cccc(Oc2ccc(NC(C)=O)cc2)c1,3.4459
COc1ccc(C(C)Cn2cc[nH]c2=O)cc1OCC1CC1,2.7775
O=c1[nH]c(-c2ccccc2)nn1-c1ccccc1Cl,2.881
CC#Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1N,-1.1624
COc1ccc(C(=O)Nc2c(C)cccc2C)cc1,3.5643
Cc1cccc(C)c1NC(=O)c1ccc(C#N)cc1,3.4274
Nc1nc2c(ncn2C2CCC(CO)O2)c(=O)[nH]1,-0.6283
COc1ccc(C=Cc2cc(O)c(OC)c(OC)c2)cc1O,3.294
c1ccc(CSc2ncnc3ccccc23)nc1,3.3171
Nc1ncnc2c1ncn2C1OC(CO)CC1F,0.0264
C=CCc1c(OC(C)=O)c2cccnc2n(-c2ccccc2)c1=O,3.0395
COc1ccc(Cc2cnc(N)nc2N)cc1OC,1.249
COc1cc(O)cc(CCc2ccc(O)c(OC)c2)c1,2.9002
COc1c(C)cnc(CSc2nccn2C)c1C,2.7328
O=c1cc(-c2ccncc2)nc(-c2cccnc2)[nH]1,1.8939
O=c1c2ccccc2oc2nc3n(c(=O)c12)CCCS3,1.9987
O=c1c2cc(Cl)ccc2oc2nc3n(c(=O)c12)CCCS3,2.6521
O=C(NC1CCN(C(=O)C2CC2)CC1)c1ccc(F)cc1,1.9565
NC(=O)c1cccc2[nH]c(-c3ccc(O)cc3)nc12,2.0344
CC(C)CCNC(=O)c1c[nH]c2ccccc2c1=O,2.304
CCOc1ccc2[nH]cc(C(=O)NCc3cccnc3)c(=O)c2c1,2.2518
O=C(NCc1ccccc1)c1c[nH]c2c(F)cccc2c1=O,2.5972
CC(C)c1cccc(C(C)C)c1NCc1ccccn1,4.9405
CC1CCC(NC(=O)c2cc3ccccc3o2)CC1,3.7413
COc1ccc2[nH]cc(CCNC(=O)c3ccco3)c2c1,2.742
COc1ccc2[nH]cc(CCNC(=O)C3CCCO3)c2c1,2.0142
COc1ccc(-c2cnc3c(-c4cccnc4)cnn3c2)cc1,3.4669
CCOC(=O)c1c(N)c(C#N)cn1-c1ccccc1,2.1079
CCOC(=O)c1c(NC(=O)C2CC2)sc2c1CCN(C(C)=O)C2,2.1779
Clc1cc(-c2ccccn2)nc(-c2ccccn2)c1,3.859
O=C(Nc1ccnc2[nH]ncc12)c1ccccc1Cl,2.8636
CC(C)Oc1ccccc1C(=O)Nc1ccnc2[nH]ncc12,2.9974
Cn1nnc(NC(=O)C(c2ccccc2)c2ccccc2)n1,1.9807
CCOC(=O)Cn1nc(C(F)(F)F)c(Br)c1C,2.5359
O=C(COc1ccc(Cl)cc1Cl)Nc1nccs1,3.4674
COC1OC2COC(c3ccccc3)OC2CC1O,1.2229
CC(C)Nc1nc(NC(C)C)nc(N(C)C(N)=O)n1,1.0271
CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1C(F)(F)F,2.8964
CC(=O)N1c2ccccc2C(Nc2ccccc2)CC1C,3.9849
O=C(c1ccc2c(c1)OCO2)N1CCCc2ccccc21,3.0083
CCC(=O)NC1CC(C(C)(C)NC(=O)CC)CC=C1C,2.5423
Nc1ccc(-c2nc3cc(Cl)ccc3o2)c(O)c1,3.436
O=C(NCc1ccccn1)c1ccc(Cl)c(Cl)c1,3.3184
NC(=O)c1c(NC(=O)c2ccco2)sc2c1CCCC2,2.5711
NC(=O)c1c(NC(=O)C2CC3CCC2C3)sc2c1CCCC2,3.1005
Cc1cccc(NC(=O)c2cc(C(=O)Nc3cccc(C)c3)n(C)n2)c1,3.5415
Cn1nc(C(=O)NCc2ccccc2)cc1C(=O)NCc1ccccc1,2.2801
CC(=O)c1nnn(-c2ccccc2)c1Nc1ccccc1,3.2135
COc1cc(C=c2sc3nc4ccccc4n3c2=O)ccc1O,2.1711
Cc1ccccc1OCC(=O)Nn1nnnc1Nc1ccccc1,1.8742
CCOC(=O)c1cnc2c(Br)c(=O)[nH]n2c1C,1.2702
Cc1cc(-c2ccccc2)n2[nH]c(=O)c(Br)c2n1,2.7605
CCc1c(C)sc(NC(=O)c2cccs2)c1C(=O)OC,3.7193
CCc1c(C)sc(NC(=O)c2ccncc2)c1C(=O)OC,3.0528
N#Cc1c(-c2ccccc2)cc(-c2ccco2)c(C#N)c1N,3.9392
CC(=O)Nc1nc(C2CC2)cc(-c2ccccc2)c1C#N,3.4561
O=C(COc1ccc(Cl)cc1Cl)N1CCOCC1,2.231
CC(=O)NC1C(OCc2ccccc2)OC(CO)C(O)C1O,-0.8531
CCOC(=O)C1C(=O)CC(C)(O)C(C(=O)OCC)C1c1ccccc1,1.8526
O=C(NCc1ccccc1)c1ccccc1C(=O)NCc1ccccc1,3.5466
Cc1nn(-c2ccccc2)c2nc3c(nc12)c(C)nn3-c1ccccc1,3.7712
Cc1ccc(NC(=O)COc2ccccc2)cc1F,3.1516
CC(=O)Nc1ccc(S(=O)(=O)NC(C)(C)C)cc1,1.7218
COc1ccccc1NS(=O)(=O)c1ccc(NC(C)=O)cc1,2.4544
CC(=O)Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1,2.1235
Cc1cccc(OCC(=O)Nc2ccc(C(N)=O)cc2)c1,2.1114
NS(=O)(=O)c1ccc(NC(=O)C2CC2c2ccccc2)cc1,2.0762
O=C(Nc1cnn(Cc2ccc(F)cc2)c1)C1CC1c1ccccc1,3.8127
O=C1OC(C2OC(=O)c3ccccc32)c2ccccc21,2.8098
CC(=O)Nc1ccc(C(=O)Nc2ccc(C)cc2)cc1,3.2057
CC(=O)Nc1ccc(C(=O)Nc2cccc(Br)c2)cc1,3.6598
CC(=O)Nc1ccc(C(=O)Nc2cccc(Cl)c2)cc1Cl,4.2041
CC(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,2.8973
CC(=O)Nc1ccc(C(=O)Nc2cccc(Cl)c2)cc1,3.5507
CC(=O)Nc1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1,4.2041
CC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)cc2Cl)cc1,4.2041
O=C(Nc1ccc(F)cc1)Nc1ccc(C(=O)N2CCCCC2)cc1,4.0958
O=C(Nc1ccccc1C(=O)N1CCCCC1)c1cccc(Cl)c1,4.2184
C=CCn1c(SCC(=O)OC)nc2ccccc2c1=O,1.8476
Cc1c(NC(=O)c2cc[nH]n2)c(=O)n(-c2ccccc2)n1C,1.4598
CC(=O)c1ccc(NC(=O)c2c(C)cc(=O)oc2C)cc1,2.7115
CN(C(=O)c1ccc(F)cc1)c1ccccc1C(=O)N1CCOCC1,2.5747
CCOC(=O)CSc1nc2ccccc2c(=O)n1-c1ccccc1,3.0409
NC(=O)CSc1nnc(SCc2ccccc2)s1,2.4078
CCOC(=O)c1c(C)[nH]c(C)c1-c1ccccc1OC,3.4838
Nc1nc(CSc2ccccn2)nc(Nc2ccccc2)n1,2.8847
Cc1ccc(NC(=O)C2CCCN2C(=O)C(C)(C)C)cc1,2.9706
CC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)C1C(C)C,1.8299
O=C(Cc1ccccc1)Nc1cccc(C(=O)Nc2nccs2)c1,3.5766
O=C(NCC1CCCO1)c1ccc(NC(=O)c2cccs2)cc1,2.9092
CCC(C)NC(=O)Cn1nc(C(F)(F)F)c(Cl)c1C,2.7784
NC(=O)C1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,1.3351
COC(=O)Cn1c(C(O)c2ccccc2)nc2ccccc21,2.291
CC(=O)c1c(C)n(Cc2ccco2)c2ccc(O)cc12,3.4992
O=C(CSc1nnc2n1CCCCC2)Nc1ccc(F)cc1,2.8744
Cc1ccc(Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCO)cc1,0.478
O=C1COc2ccc(C(=O)c3ccccc3)cc2CN1,1.9262
COc1cc(OC)cc(Oc2nc(C)c(Cl)c(C)c2C(N)=O)c1,3.2602
Nc1ncnc2[nH]c(SCC(=O)NCc3ccco3)nc12,0.9366
Nc1ncnc2[nH]c(Sc3ncnc4ccccc34)nc12,2.0295
